Column1,Column2,Category,Value,Month,Date,Name,Surname,Orientation
65,94,A,221,Jun,2020-06-30 04:47:44.178380,Frank,Garcia,Bisexual
82,63,C,150,Jul,2023-06-02 04:47:44.178380,Henry,Miller,Bisexual
2,193,C,375,Feb,2019-05-27 04:47:44.178380,Alice,Johnson,Bisexual
44,139,B,209,Jun,2021-09-03 04:47:44.178380,Bob,Smith,Straight
85,195,C,402,Jan,2021-01-17 04:47:44.178380,Henry,Brown,Bisexual
52,128,A,383,Aug,2022-12-08 04:47:44.178380,Eva,Johnson,Pansexual
65,102,C,183,Jun,2019-07-02 04:47:44.178380,Charlie,Jones,Bisexual
14,178,A,323,Feb,2023-05-29 04:47:44.178380,Bob,Johnson,Straight
66,183,B,483,Dec,2023-05-13 04:47:44.178380,Frank,Martinez,Pansexual
43,72,C,494,May,2022-02-02 04:47:44.178380,Grace,Garcia,Pansexual
46,136,B,411,Feb,2020-06-10 04:47:44.178380,Bob,Brown,Lesbian
63,118,B,496,Dec,2021-10-06 04:47:44.178380,Frank,Miller,Straight
42,84,C,290,Dec,2021-10-15 04:47:44.178380,David,Martinez,Pansexual
68,172,A,413,Nov,2020-01-22 04:47:44.178380,Henry,Davis,Pansexual
59,199,A,272,May,2020-09-22 04:47:44.178380,Jack,Jones,Gay
5,177,A,228,Dec,2020-10-19 04:47:44.178380,Alice,Johnson,Gay
82,91,C,163,Feb,2024-01-30 04:47:44.178380,Bob,Williams,Bisexual
55,85,A,115,Sep,2019-11-03 04:47:44.178380,David,Jones,Lesbian
21,62,A,150,Jan,2022-06-08 04:47:44.178380,David,Rodriguez,Pansexual
26,79,B,305,Aug,2022-08-11 04:47:44.178380,Alice,Miller,Lesbian
40,192,C,474,Oct,2019-11-16 04:47:44.178380,Charlie,Jones,Straight
30,112,B,396,Aug,2020-03-12 04:47:44.178380,Eva,Martinez,Straight
5,155,B,410,Oct,2021-05-16 04:47:44.178380,David,Miller,Pansexual
87,59,C,431,Sep,2022-01-07 04:47:44.178380,Ivy,Smith,Pansexual
50,117,C,157,Sep,2019-07-30 04:47:44.178380,Ivy,Martinez,Bisexual
78,193,A,331,Dec,2020-07-06 04:47:44.178380,Alice,Garcia,Gay
20,84,C,253,Jul,2022-03-19 04:47:44.178380,David,Garcia,Pansexual
50,78,C,315,Jun,2019-08-17 04:47:44.178380,Ivy,Garcia,Bisexual
43,169,B,183,Sep,2021-05-26 04:47:44.178380,Ivy,Williams,Gay
37,79,B,481,Apr,2023-02-14 04:47:44.178380,Eva,Davis,Gay
13,111,A,373,Jan,2019-10-24 04:47:44.178380,Frank,Garcia,Pansexual
72,181,A,376,Dec,2024-01-31 04:47:44.178380,Charlie,Jones,Straight
50,80,A,154,Sep,2022-05-21 04:47:44.178380,Jack,Smith,Lesbian
39,182,B,145,Sep,2020-02-01 04:47:44.178380,Charlie,Garcia,Straight
86,83,A,138,Nov,2019-03-19 04:47:44.178380,Ivy,Rodriguez,Bisexual
98,94,A,271,Sep,2020-09-18 04:47:44.178380,Alice,Williams,Straight
90,146,C,498,Mar,2019-08-07 04:47:44.178380,Alice,Jones,Pansexual
61,179,B,339,Jul,2019-11-19 04:47:44.178380,Alice,Rodriguez,Lesbian
88,100,A,307,Nov,2022-06-16 04:47:44.178380,Eva,Rodriguez,Pansexual
32,152,B,227,Nov,2021-02-23 04:47:44.178380,Charlie,Smith,Straight
94,160,A,453,Feb,2024-01-24 04:47:44.178380,Charlie,Brown,Bisexual
38,143,C,230,Apr,2020-11-23 04:47:44.178380,Charlie,Williams,Gay
66,120,B,394,Apr,2022-01-28 04:47:44.178380,Bob,Davis,Straight
83,60,A,389,Nov,2020-12-13 04:47:44.178380,Alice,Johnson,Lesbian
9,92,A,111,May,2020-03-02 04:47:44.178380,Eva,Brown,Bisexual
11,142,A,112,May,2020-01-03 04:47:44.178380,Eva,Martinez,Gay
59,189,C,135,Mar,2023-04-10 04:47:44.178380,Charlie,Garcia,Gay
66,185,B,136,Oct,2023-07-06 04:47:44.178380,Alice,Garcia,Lesbian
73,162,B,292,Jan,2021-12-27 04:47:44.178380,Ivy,Garcia,Straight
33,67,C,408,Feb,2024-03-02 04:47:44.178380,Grace,Jones,Gay
44,187,B,168,Nov,2023-04-13 04:47:44.178380,Henry,Miller,Pansexual
32,120,B,365,Jun,2020-07-14 04:47:44.178380,Grace,Williams,Pansexual
59,188,B,499,Jan,2020-01-16 04:47:44.178380,Jack,Miller,Bisexual
41,77,A,280,Oct,2023-06-06 04:47:44.178380,Ivy,Johnson,Gay
47,156,C,357,Dec,2022-09-19 04:47:44.178380,Jack,Davis,Gay
95,96,C,134,Dec,2023-01-22 04:47:44.178380,Bob,Martinez,Straight
28,171,C,155,Jul,2021-01-25 04:47:44.178380,Charlie,Rodriguez,Pansexual
5,175,B,162,Feb,2022-12-30 04:47:44.178380,David,Miller,Bisexual
55,57,B,355,Jul,2020-09-23 04:47:44.178380,David,Johnson,Lesbian
54,106,C,347,Sep,2019-09-15 04:47:44.178380,David,Martinez,Straight
53,59,C,225,Dec,2023-08-25 04:47:44.178380,Henry,Brown,Pansexual
87,155,C,101,Apr,2023-07-28 04:47:44.178380,Eva,Williams,Bisexual
65,118,A,344,Mar,2024-02-02 04:47:44.178380,Bob,Brown,Lesbian
6,169,C,148,Mar,2023-09-27 04:47:44.178380,Ivy,Davis,Bisexual
98,76,C,459,Sep,2021-08-25 04:47:44.178380,Frank,Jones,Pansexual
33,97,C,183,Mar,2023-02-11 04:47:44.178380,Charlie,Brown,Pansexual
92,72,C,212,Oct,2020-01-01 04:47:44.178380,Henry,Smith,Straight
7,148,C,112,Mar,2021-05-20 04:47:44.178380,Charlie,Smith,Bisexual
12,59,A,352,Oct,2019-12-18 04:47:44.178380,Eva,Rodriguez,Pansexual
45,165,B,425,Feb,2022-07-28 04:47:44.178380,Jack,Miller,Gay
29,177,C,200,Jun,2021-01-01 04:47:44.178380,Eva,Johnson,Straight
42,130,B,205,Oct,2023-02-27 04:47:44.178380,Grace,Brown,Lesbian
36,130,B,305,Apr,2021-10-26 04:47:44.178380,Alice,Smith,Pansexual
55,194,B,173,Jun,2023-11-07 04:47:44.178380,Grace,Jones,Straight
13,154,B,183,Jun,2023-06-23 04:47:44.178380,Ivy,Smith,Lesbian
26,168,A,278,Dec,2021-07-29 04:47:44.178380,David,Rodriguez,Pansexual
14,60,A,130,Feb,2022-09-18 04:47:44.178380,David,Martinez,Lesbian
46,190,C,499,Feb,2020-04-09 04:47:44.178380,Grace,Garcia,Pansexual
7,68,B,195,Jun,2024-01-26 04:47:44.178380,Charlie,Smith,Pansexual
44,120,C,122,Nov,2022-04-12 04:47:44.178380,Frank,Davis,Bisexual
33,97,A,259,Aug,2022-03-19 04:47:44.178380,Grace,Garcia,Pansexual
8,185,C,352,Dec,2022-02-16 04:47:44.178380,Bob,Brown,Gay
75,104,C,467,Mar,2020-11-25 04:47:44.178380,Eva,Davis,Pansexual
5,100,A,139,Feb,2020-08-13 04:47:44.178380,Ivy,Williams,Gay
32,94,A,211,Aug,2019-10-06 04:47:44.178380,Alice,Davis,Straight
11,162,B,122,Jan,2024-02-05 04:47:44.178380,Henry,Davis,Bisexual
15,188,B,187,Nov,2020-11-14 04:47:44.178380,Jack,Jones,Lesbian
5,58,A,150,Jul,2021-10-19 04:47:44.178380,Bob,Williams,Straight
11,132,B,343,Jan,2022-05-28 04:47:44.178380,Charlie,Johnson,Lesbian
48,147,A,296,Jun,2022-03-04 04:47:44.178380,Bob,Garcia,Pansexual
13,165,A,310,Jun,2022-05-15 04:47:44.178380,Alice,Martinez,Pansexual
4,144,B,204,Jan,2020-05-15 04:47:44.178380,Eva,Brown,Pansexual
69,195,C,117,Oct,2022-03-21 04:47:44.178380,Ivy,Smith,Lesbian
68,166,A,344,Apr,2021-06-01 04:47:44.178380,Ivy,Garcia,Lesbian
94,156,B,274,Sep,2019-08-20 04:47:44.178380,David,Smith,Bisexual
90,167,A,294,Aug,2023-04-20 04:47:44.178380,Bob,Smith,Pansexual
35,93,B,258,Sep,2019-06-23 04:47:44.178380,Jack,Davis,Gay
55,108,C,102,May,2023-08-31 04:47:44.178380,Charlie,Davis,Bisexual
40,106,C,360,May,2021-10-02 04:47:44.178380,Charlie,Rodriguez,Pansexual
94,66,C,342,Oct,2020-08-03 04:47:44.178380,Henry,Miller,Bisexual
85,65,A,148,Mar,2022-03-14 04:47:44.178380,Frank,Jones,Bisexual
22,183,A,351,Jul,2021-03-23 04:47:44.178380,Eva,Martinez,Lesbian
81,96,C,121,Aug,2019-08-13 04:47:44.178380,Frank,Jones,Straight
34,170,A,317,Nov,2019-12-15 04:47:44.178380,Alice,Brown,Pansexual
73,122,B,191,Jul,2021-02-12 04:47:44.178380,Jack,Smith,Straight
71,91,A,383,Jul,2021-05-28 04:47:44.178380,Frank,Williams,Pansexual
16,87,A,322,Feb,2020-03-04 04:47:44.178380,Ivy,Johnson,Straight
86,169,A,271,Jan,2021-01-05 04:47:44.178380,Alice,Williams,Pansexual
19,74,A,281,Mar,2024-01-23 04:47:44.178380,David,Rodriguez,Pansexual
85,149,A,395,Mar,2023-11-30 04:47:44.178380,Ivy,Johnson,Pansexual
43,109,C,174,Sep,2024-02-21 04:47:44.178380,Charlie,Rodriguez,Gay
81,56,B,154,May,2021-02-06 04:47:44.178380,David,Martinez,Lesbian
30,64,C,161,Oct,2022-05-06 04:47:44.178380,Bob,Miller,Pansexual
82,64,C,459,Nov,2019-09-03 04:47:44.178380,Alice,Jones,Lesbian
48,152,C,455,Jan,2024-01-02 04:47:44.178380,Eva,Rodriguez,Lesbian
51,82,A,493,Sep,2021-03-26 04:47:44.178380,Alice,Garcia,Straight
16,127,C,479,Dec,2022-10-06 04:47:44.178380,Frank,Jones,Lesbian
40,118,B,105,Aug,2022-11-24 04:47:44.178380,Eva,Jones,Pansexual
41,102,A,384,Oct,2021-10-03 04:47:44.178380,Frank,Smith,Straight
90,95,B,317,Mar,2022-02-10 04:47:44.178380,David,Johnson,Lesbian
33,150,C,443,Jul,2020-05-24 04:47:44.178380,Grace,Martinez,Lesbian
81,70,B,401,Jul,2020-12-23 04:47:44.178380,Alice,Jones,Bisexual
47,176,B,352,Jul,2023-02-25 04:47:44.178380,Henry,Smith,Gay
70,56,C,304,Aug,2023-08-29 04:47:44.178380,Alice,Martinez,Pansexual
2,160,B,190,Aug,2024-03-15 04:47:44.178380,Henry,Martinez,Pansexual
11,178,B,248,Aug,2022-01-14 04:47:44.178380,Bob,Jones,Straight
88,109,B,497,Sep,2023-07-04 04:47:44.178380,David,Davis,Lesbian
48,183,C,484,Jul,2020-07-16 04:47:44.178380,Grace,Smith,Lesbian
75,184,A,437,Jun,2020-06-10 04:47:44.178380,Alice,Garcia,Lesbian
22,194,A,162,Jan,2023-06-20 04:47:44.178380,Grace,Johnson,Pansexual
50,149,A,394,Apr,2024-03-11 04:47:44.178380,Eva,Brown,Pansexual
1,123,C,256,Mar,2023-09-10 04:47:44.178380,Grace,Martinez,Bisexual
71,50,A,498,Feb,2020-09-09 04:47:44.178380,Grace,Johnson,Pansexual
80,123,A,115,Aug,2021-02-28 04:47:44.178380,Eva,Davis,Bisexual
95,173,B,232,May,2022-08-28 04:47:44.178380,Jack,Garcia,Straight
89,165,B,210,Jul,2023-07-14 04:47:44.178380,Ivy,Brown,Gay
10,190,A,306,Feb,2019-09-04 04:47:44.178380,Henry,Smith,Pansexual
45,157,C,376,Oct,2022-07-28 04:47:44.178380,Charlie,Smith,Bisexual
90,93,C,122,Aug,2020-04-15 04:47:44.178380,Bob,Davis,Gay
73,119,A,296,Sep,2019-06-03 04:47:44.178380,Grace,Jones,Gay
26,80,C,303,Feb,2021-05-07 04:47:44.178380,Frank,Brown,Lesbian
65,195,A,474,Dec,2023-09-07 04:47:44.178380,Henry,Garcia,Straight
33,60,C,434,Mar,2020-03-31 04:47:44.178380,Bob,Davis,Bisexual
45,138,B,128,Jun,2019-06-19 04:47:44.178380,Ivy,Smith,Pansexual
86,124,B,443,Sep,2023-10-02 04:47:44.178380,Ivy,Johnson,Lesbian
88,62,B,399,Sep,2023-02-15 04:47:44.178380,Alice,Martinez,Gay
10,65,C,472,Jun,2023-06-04 04:47:44.178380,Alice,Miller,Straight
47,120,C,415,Aug,2021-05-25 04:47:44.178380,Eva,Williams,Lesbian
14,169,C,191,Sep,2020-12-15 04:47:44.178380,Jack,Jones,Pansexual
77,188,B,301,Aug,2020-03-04 04:47:44.178380,Henry,Brown,Bisexual
5,147,B,493,Dec,2021-03-16 04:47:44.178380,Eva,Jones,Lesbian
89,198,A,473,Dec,2019-08-05 04:47:44.178380,Grace,Martinez,Lesbian
13,109,C,350,Jul,2019-11-30 04:47:44.178380,David,Rodriguez,Gay
7,89,B,394,Nov,2019-05-03 04:47:44.178380,Alice,Brown,Lesbian
8,94,A,498,Mar,2021-12-09 04:47:44.178380,David,Smith,Straight
18,197,B,119,Jul,2020-02-07 04:47:44.178380,Henry,Smith,Lesbian
98,122,C,185,Sep,2021-12-08 04:47:44.178380,Jack,Martinez,Lesbian
66,190,A,464,Jun,2020-06-15 04:47:44.178380,Alice,Miller,Gay
79,69,B,133,Dec,2022-09-14 04:47:44.178380,David,Jones,Lesbian
27,156,A,441,Jan,2019-12-05 04:47:44.178380,Grace,Brown,Bisexual
71,84,B,481,Nov,2022-05-26 04:47:44.178380,Eva,Smith,Pansexual
67,194,B,190,Sep,2020-12-25 04:47:44.178380,David,Williams,Pansexual
18,80,B,270,Apr,2023-09-21 04:47:44.178380,Frank,Martinez,Gay
33,79,A,381,Aug,2020-10-28 04:47:44.178380,Henry,Garcia,Pansexual
4,164,A,291,Sep,2019-11-15 04:47:44.178380,Henry,Miller,Bisexual
62,119,A,392,Dec,2021-02-06 04:47:44.178380,Bob,Martinez,Bisexual
39,167,B,383,Mar,2022-10-26 04:47:44.178380,David,Smith,Gay
65,57,C,451,Apr,2022-04-11 04:47:44.178380,Alice,Miller,Lesbian
75,102,A,416,Nov,2020-11-03 04:47:44.178380,Alice,Brown,Lesbian
59,192,B,431,Aug,2019-05-15 04:47:44.178380,Eva,Martinez,Gay
58,144,B,319,Mar,2021-03-31 04:47:44.178380,Eva,Williams,Pansexual
63,157,C,131,Mar,2023-11-08 04:47:44.178380,Charlie,Williams,Straight
39,136,A,270,Mar,2020-07-15 04:47:44.178380,Eva,Miller,Straight
1,58,A,257,May,2023-08-20 04:47:44.178380,Eva,Martinez,Lesbian
33,181,B,238,May,2022-12-11 04:47:44.178380,Ivy,Davis,Lesbian
85,108,A,279,Jul,2020-02-08 04:47:44.178380,Henry,Jones,Bisexual
12,185,B,422,Nov,2019-12-24 04:47:44.178380,Grace,Jones,Bisexual
53,52,A,405,Apr,2020-12-18 04:47:44.178380,Ivy,Martinez,Lesbian
32,168,A,414,Mar,2023-08-27 04:47:44.178380,Eva,Davis,Straight
56,83,C,182,Mar,2021-04-18 04:47:44.178380,Jack,Smith,Bisexual
32,169,B,474,Jun,2024-01-07 04:47:44.178380,Frank,Jones,Bisexual
93,180,B,304,Sep,2020-12-06 04:47:44.178380,Eva,Martinez,Straight
41,197,A,178,May,2022-07-15 04:47:44.178380,Charlie,Martinez,Gay
72,71,B,314,Jul,2020-07-20 04:47:44.178380,Grace,Davis,Straight
40,156,B,368,Mar,2020-04-11 04:47:44.178380,David,Martinez,Lesbian
58,86,C,178,Jun,2020-03-05 04:47:44.178380,Frank,Miller,Pansexual
89,88,C,210,May,2023-02-01 04:47:44.178380,David,Miller,Pansexual
56,185,A,356,Oct,2019-07-13 04:47:44.178380,Charlie,Miller,Bisexual
37,190,B,157,Feb,2019-10-28 04:47:44.178380,Ivy,Rodriguez,Bisexual
93,136,A,436,Dec,2022-08-27 04:47:44.178380,Alice,Miller,Lesbian
99,124,A,404,Mar,2020-12-11 04:47:44.178380,Charlie,Garcia,Straight
29,129,A,397,Nov,2019-06-06 04:47:44.178380,Alice,Brown,Gay
4,138,C,225,Aug,2023-09-10 04:47:44.178380,Eva,Miller,Bisexual
54,168,A,300,Aug,2023-04-03 04:47:44.178380,Ivy,Williams,Lesbian
46,181,A,222,Jan,2024-02-27 04:47:44.178380,Eva,Martinez,Straight
84,96,B,185,Mar,2024-02-11 04:47:44.178380,Alice,Williams,Pansexual
49,98,A,110,Oct,2024-01-23 04:47:44.178380,Eva,Jones,Lesbian
20,158,C,294,Jul,2024-01-25 04:47:44.178380,Grace,Williams,Pansexual
30,51,C,318,Jul,2019-07-04 04:47:44.178380,Frank,Davis,Lesbian
68,144,C,388,Oct,2021-01-11 04:47:44.178380,Charlie,Jones,Lesbian
54,123,C,106,Oct,2022-12-27 04:47:44.178380,Henry,Martinez,Lesbian
32,166,A,366,Oct,2022-10-09 04:47:44.178380,David,Rodriguez,Pansexual
50,190,A,200,Sep,2021-01-26 04:47:44.178380,Frank,Martinez,Lesbian
87,51,A,402,Apr,2023-04-27 04:47:44.178380,Frank,Jones,Lesbian
35,96,C,428,Oct,2020-03-18 04:47:44.178380,Henry,Brown,Straight
29,73,A,120,May,2020-05-09 04:47:44.178380,Charlie,Brown,Bisexual
23,84,A,277,Jul,2021-06-26 04:47:44.178380,Ivy,Williams,Gay
62,199,C,376,Jun,2023-08-17 04:47:44.178380,Frank,Brown,Bisexual
76,93,B,434,May,2023-02-01 04:47:44.178380,Bob,Brown,Pansexual
19,78,C,344,Aug,2023-10-16 04:47:44.178380,Eva,Johnson,Gay
86,135,B,322,Feb,2021-02-17 04:47:44.178380,Alice,Williams,Straight
10,163,B,438,Oct,2023-06-26 04:47:44.178380,Alice,Martinez,Pansexual
26,51,A,355,Dec,2023-11-15 04:47:44.178380,Frank,Smith,Gay
57,121,B,239,Feb,2023-10-19 04:47:44.178380,David,Miller,Pansexual
24,120,C,493,Oct,2023-04-09 04:47:44.178380,Jack,Williams,Gay
61,107,A,124,Mar,2021-10-24 04:47:44.178380,Henry,Rodriguez,Bisexual
3,99,A,339,Aug,2019-04-06 04:47:44.178380,Frank,Smith,Straight
12,93,B,106,Dec,2023-03-09 04:47:44.178380,Charlie,Smith,Bisexual
35,126,C,415,Nov,2020-02-05 04:47:44.178380,Bob,Jones,Straight
16,124,C,482,May,2021-01-23 04:47:44.178380,Frank,Rodriguez,Pansexual
73,69,B,182,Aug,2023-11-20 04:47:44.178380,Charlie,Williams,Pansexual
4,198,C,250,Jan,2020-06-23 04:47:44.178380,Henry,Martinez,Lesbian
53,175,A,133,Jul,2024-02-19 04:47:44.178380,Frank,Johnson,Bisexual
92,62,C,476,Apr,2021-06-21 04:47:44.178380,David,Rodriguez,Bisexual
42,162,B,366,Oct,2020-07-28 04:47:44.178380,Charlie,Smith,Bisexual
40,88,B,225,Nov,2022-04-16 04:47:44.178380,Eva,Johnson,Pansexual
35,174,B,218,Aug,2020-10-26 04:47:44.178380,Grace,Brown,Pansexual
17,193,B,319,Mar,2022-10-13 04:47:44.178380,Frank,Brown,Pansexual
15,111,C,260,Jan,2020-08-21 04:47:44.178380,Jack,Smith,Gay
29,194,B,250,Feb,2023-03-18 04:47:44.178380,Henry,Miller,Bisexual
43,117,A,393,Nov,2019-08-17 04:47:44.178380,Charlie,Martinez,Pansexual
40,188,B,405,Apr,2022-08-16 04:47:44.178380,Charlie,Jones,Straight
18,187,A,395,Sep,2022-01-28 04:47:44.178380,Bob,Miller,Gay
27,112,A,159,Dec,2019-08-30 04:47:44.178380,Grace,Smith,Gay
97,104,A,180,Sep,2019-07-22 04:47:44.178380,David,Johnson,Straight
75,75,C,154,Jun,2023-11-29 04:47:44.178380,Frank,Jones,Bisexual
90,80,A,138,Sep,2022-10-08 04:47:44.178380,Alice,Miller,Straight
81,134,A,246,Aug,2023-06-12 04:47:44.178380,Alice,Smith,Pansexual
51,125,B,259,Jun,2022-01-19 04:47:44.178380,David,Martinez,Straight
94,103,A,343,Jun,2021-08-21 04:47:44.178380,Grace,Williams,Gay
48,175,B,146,Nov,2021-12-17 04:47:44.178380,Eva,Miller,Lesbian
48,106,C,283,Mar,2019-09-17 04:47:44.178380,David,Smith,Gay
12,78,C,222,Nov,2023-12-18 04:47:44.178380,Eva,Jones,Gay
87,159,C,307,Mar,2022-11-24 04:47:44.178380,Frank,Jones,Lesbian
47,139,A,189,Mar,2021-07-28 04:47:44.178380,Alice,Smith,Lesbian
79,163,C,132,Oct,2021-09-02 04:47:44.178380,Ivy,Jones,Bisexual
46,51,C,211,Mar,2023-06-01 04:47:44.178380,Eva,Johnson,Pansexual
14,82,C,305,Jul,2023-05-25 04:47:44.178380,Frank,Jones,Gay
36,110,B,327,Jul,2020-03-10 04:47:44.178380,Henry,Williams,Pansexual
62,60,A,190,Feb,2021-09-22 04:47:44.178380,Charlie,Jones,Pansexual
21,144,B,214,Feb,2023-09-19 04:47:44.178380,Alice,Smith,Bisexual
23,146,A,476,Aug,2020-09-06 04:47:44.178380,David,Rodriguez,Bisexual
34,183,A,377,Jun,2022-11-27 04:47:44.178380,Ivy,Johnson,Gay
20,162,B,315,Sep,2020-01-19 04:47:44.178380,Alice,Smith,Straight
7,140,A,265,Sep,2021-11-24 04:47:44.178380,Ivy,Johnson,Lesbian
34,122,C,153,Oct,2020-03-29 04:47:44.178380,Henry,Jones,Lesbian
75,81,C,387,May,2021-09-22 04:47:44.178380,Charlie,Williams,Lesbian
92,75,A,378,Apr,2019-10-29 04:47:44.178380,Bob,Martinez,Gay
59,132,A,198,Jul,2020-10-22 04:47:44.178380,Alice,Johnson,Lesbian
2,134,B,398,Aug,2024-03-12 04:47:44.178380,Alice,Johnson,Pansexual
92,84,A,160,Feb,2019-04-09 04:47:44.178380,Henry,Miller,Bisexual
81,121,B,255,Jun,2022-04-02 04:47:44.178380,Alice,Brown,Gay
48,163,A,308,Aug,2023-06-03 04:47:44.178380,Eva,Jones,Bisexual
19,148,A,492,Jul,2022-03-04 04:47:44.178380,Charlie,Miller,Pansexual
1,104,B,271,Aug,2020-07-10 04:47:44.178380,Ivy,Williams,Gay
76,76,C,327,Dec,2023-12-25 04:47:44.178380,Henry,Johnson,Straight
49,122,A,135,Jun,2023-03-04 04:47:44.178380,Eva,Martinez,Lesbian
75,180,C,394,Dec,2021-06-18 04:47:44.178380,Eva,Garcia,Straight
82,154,B,453,Mar,2020-10-04 04:47:44.178380,Ivy,Smith,Bisexual
38,191,B,400,Jul,2020-03-28 04:47:44.178380,Frank,Brown,Pansexual
26,195,B,145,Jun,2021-03-24 04:47:44.178380,Jack,Johnson,Pansexual
59,129,B,285,Nov,2021-07-21 04:47:44.178380,Henry,Johnson,Lesbian
2,140,C,216,Dec,2019-11-14 04:47:44.178380,Eva,Smith,Pansexual
2,117,A,173,Jan,2020-09-29 04:47:44.178380,Bob,Martinez,Straight
83,78,A,438,Jan,2022-01-09 04:47:44.178380,Ivy,Smith,Straight
12,104,B,144,Jun,2022-06-19 04:47:44.178380,Alice,Johnson,Bisexual
52,84,A,304,Feb,2024-03-07 04:47:44.178380,David,Miller,Pansexual
99,69,C,488,Feb,2019-05-01 04:47:44.178380,Henry,Brown,Gay
32,50,C,236,Feb,2021-10-01 04:47:44.178380,Bob,Jones,Pansexual
39,159,A,421,Nov,2021-05-04 04:47:44.178380,Alice,Miller,Pansexual
4,135,C,132,Apr,2020-02-10 04:47:44.178380,Grace,Brown,Straight
76,74,A,417,May,2021-02-08 04:47:44.178380,Charlie,Martinez,Lesbian
46,108,B,130,Jul,2019-10-03 04:47:44.178380,Frank,Martinez,Straight
68,131,B,294,May,2022-01-30 04:47:44.178380,Alice,Johnson,Pansexual
2,80,A,344,Jun,2020-03-05 04:47:44.178380,Bob,Williams,Bisexual
22,99,B,380,Apr,2023-01-25 04:47:44.178380,Jack,Smith,Straight
85,76,A,310,Jun,2020-09-26 04:47:44.178380,Frank,Davis,Gay
2,157,C,311,Apr,2020-04-26 04:47:44.178380,David,Garcia,Lesbian
91,77,C,431,Jan,2022-04-08 04:47:44.178380,Bob,Rodriguez,Bisexual
25,86,C,279,Jan,2019-05-01 04:47:44.178380,Alice,Jones,Lesbian
22,174,C,321,Mar,2022-03-24 04:47:44.178380,Henry,Williams,Bisexual
4,187,B,347,Jan,2021-04-25 04:47:44.178380,Jack,Brown,Pansexual
58,122,B,323,May,2019-04-19 04:47:44.178380,Alice,Johnson,Gay
96,195,B,320,Apr,2020-10-23 04:47:44.178380,Eva,Rodriguez,Bisexual
75,133,B,180,Feb,2023-07-20 04:47:44.178380,Grace,Martinez,Gay
27,169,C,239,Mar,2021-12-11 04:47:44.178380,Frank,Johnson,Lesbian
35,184,A,336,Jun,2022-01-07 04:47:44.178380,Jack,Smith,Lesbian
14,79,B,298,Jul,2021-04-17 04:47:44.178380,Frank,Jones,Gay
82,153,C,108,Dec,2020-12-09 04:47:44.178380,Charlie,Smith,Lesbian
94,90,C,284,Jun,2022-06-07 04:47:44.178380,Bob,Miller,Bisexual
8,197,B,159,Feb,2020-09-02 04:47:44.178380,David,Jones,Straight
84,67,A,296,Jun,2019-09-15 04:47:44.178380,Jack,Rodriguez,Pansexual
61,176,B,329,Jan,2020-09-11 04:47:44.178380,David,Garcia,Gay
88,180,B,123,Mar,2019-07-05 04:47:44.178380,Jack,Brown,Pansexual
69,70,C,306,May,2021-12-16 04:47:44.178380,Grace,Miller,Bisexual
50,92,C,406,Jul,2022-11-15 04:47:44.178380,Henry,Jones,Pansexual
99,181,A,489,Mar,2021-10-07 04:47:44.178380,David,Brown,Gay
87,122,C,497,Mar,2021-10-16 04:47:44.178380,Eva,Brown,Gay
19,104,A,495,Jun,2020-01-02 04:47:44.178380,Henry,Rodriguez,Bisexual
5,86,C,219,Sep,2019-11-01 04:47:44.178380,Henry,Smith,Pansexual
26,116,C,149,Aug,2022-10-09 04:47:44.178380,Bob,Jones,Straight
84,120,A,151,Sep,2019-04-29 04:47:44.178380,Charlie,Davis,Straight
36,149,B,330,Aug,2021-08-16 04:47:44.178380,Grace,Johnson,Straight
60,79,A,478,Oct,2022-08-08 04:47:44.178380,David,Davis,Pansexual
88,59,B,194,Jun,2021-07-08 04:47:44.178380,Henry,Rodriguez,Pansexual
31,199,A,273,Jan,2024-01-24 04:47:44.178380,David,Brown,Gay
77,71,B,206,Jun,2021-05-24 04:47:44.178380,Eva,Jones,Straight
94,169,A,207,May,2023-10-04 04:47:44.178380,Charlie,Jones,Straight
82,192,B,311,Dec,2019-11-10 04:47:44.178380,Eva,Smith,Bisexual
20,149,C,368,Nov,2023-09-24 04:47:44.178380,Charlie,Smith,Straight
43,70,C,425,Jun,2022-08-09 04:47:44.178380,Bob,Johnson,Straight
11,161,C,379,Jun,2021-12-19 04:47:44.178380,David,Jones,Bisexual
18,187,C,169,Sep,2019-09-08 04:47:44.178380,David,Rodriguez,Gay
7,68,A,241,Apr,2023-10-08 04:47:44.178380,David,Miller,Gay
14,64,B,180,Oct,2019-09-09 04:47:44.178380,Ivy,Williams,Pansexual
59,79,B,478,Oct,2024-03-10 04:47:44.178380,Bob,Johnson,Pansexual
3,82,C,223,May,2019-10-11 04:47:44.178380,Alice,Davis,Gay
54,188,C,157,Sep,2019-12-18 04:47:44.178380,Henry,Garcia,Bisexual
20,157,A,248,Oct,2023-05-24 04:47:44.178380,Alice,Rodriguez,Gay
66,136,C,239,Apr,2021-01-08 04:47:44.178380,Alice,Davis,Gay
20,193,B,437,Apr,2023-08-23 04:47:44.178380,Alice,Garcia,Gay
15,56,C,267,Nov,2024-03-04 04:47:44.178380,Grace,Martinez,Gay
4,128,C,223,Aug,2021-01-06 04:47:44.178380,Ivy,Garcia,Pansexual
34,78,B,244,Mar,2019-04-10 04:47:44.178380,Eva,Rodriguez,Pansexual
80,145,A,437,Feb,2021-08-25 04:47:44.178380,Alice,Rodriguez,Straight
